model,valley,pairing,barrier_Z,eta_meV,bias_meV,conductance_generalized_btk,andreev_component,normal_reflection_component
baseline,K_T,valley_even,2.0,0.05,-47.5,-2.0165836978350544,0.0003129250232520754,3.0168966228583067
baseline,K_T,valley_even,2.0,0.05,-46.66666666666666,-2.164081655297956,0.00030800706501347286,3.1643896623629693
baseline,K_T,valley_even,2.0,0.05,-45.83333333333333,-2.2752161538154785,0.00029608463945551155,3.275512238454934
baseline,K_T,valley_even,2.0,0.05,-45.0,-2.412528934470863,0.00028269369872970624,3.412811628169592
baseline,K_T,valley_even,2.0,0.05,-44.16666666666666,-2.4680030133399327,0.0002620558185741556,3.468265069158506
baseline,K_T,valley_even,2.0,0.05,-43.33333333333333,-2.4607594803426194,0.0002375230554490729,3.460997003398069
baseline,K_T,valley_even,2.0,0.05,-42.5,-2.389489993889613,0.0002106439166055728,3.389700637806218
baseline,K_T,valley_even,2.0,0.05,-41.66666666666666,-2.2534274342867344,0.00017934286570958342,3.2536067771524446
baseline,K_T,valley_even,2.0,0.05,-40.83333333333333,-2.1208078481918675,0.00015098412499683643,3.1209588323168638
baseline,K_T,valley_even,2.0,0.05,-40.0,-1.9331049780600766,0.0001251484665623119,2.9332301265266385
baseline,K_T,valley_even,2.0,0.05,-39.16666666666666,-1.738131913067939,9.849775627474074e-05,2.738230410824214
baseline,K_T,valley_even,2.0,0.05,-38.33333333333333,-1.583594346570002,7.866142921164009e-05,2.583673007999213
baseline,K_T,valley_even,2.0,0.05,-37.5,-1.4287295148363772,6.411079633087962e-05,2.4287936256327076
baseline,K_T,valley_even,2.0,0.05,-36.66666666666666,-1.2857772427114975,5.131482658352637e-05,2.2858285575380806
baseline,K_T,valley_even,2.0,0.05,-35.83333333333333,-1.178220311632448,4.3901020845796706e-05,2.178264212653293
baseline,K_T,valley_even,2.0,0.05,-35.0,-1.056145100648038,4.0578619032249136e-05,2.0561856792670703
baseline,K_T,valley_even,2.0,0.05,-34.166666666666664,-0.9329590923987049,3.973664985706611e-05,1.932998829048562
baseline,K_T,valley_even,2.0,0.05,-33.33333333333333,-0.91883420381993,4.292798446577296e-05,1.9188771318043956
baseline,K_T,valley_even,2.0,0.05,-32.5,-0.9933501267813799,5.075151369744854e-05,1.9934008782950776
baseline,K_T,valley_even,2.0,0.05,-31.666666666666664,-1.1918958148604821,6.697412931023251e-05,2.1919627889897924
baseline,K_T,valley_even,2.0,0.05,-30.83333333333333,-1.7121225965541524,0.00010365626137503851,2.712226252815528
baseline,K_T,valley_even,2.0,0.05,-30.0,-2.445387978423827,0.00017979978118240196,3.44556777820501
baseline,K_T,valley_even,2.0,0.05,-29.166666666666664,-3.0811400070250703,0.0003198093274706457,4.081459816352541
baseline,K_T,valley_even,2.0,0.05,-28.33333333333333,-3.5483294545164625,0.0005589523916268376,4.548888406908089
baseline,K_T,valley_even,2.0,0.05,-27.5,-3.6001989990891663,0.0008247882540265591,4.601023787343192
baseline,K_T,valley_even,2.0,0.05,-26.666666666666664,-3.840566164274369,0.001330855681243758,4.841897019955614
baseline,K_T,valley_even,2.0,0.05,-25.83333333333333,-3.642789430615136,0.0017616734313430707,4.644551104046479
baseline,K_T,valley_even,2.0,0.05,-25.0,-3.6031356931629657,0.0023486257815500517,4.605484318944516
baseline,K_T,valley_even,2.0,0.05,-24.166666666666664,-2.7833740166702485,0.002320007411130559,3.785694024081378
baseline,K_T,valley_even,2.0,0.05,-23.33333333333333,-2.1240894878938223,0.0020087520827000065,3.1260982399765225
baseline,K_T,valley_even,2.0,0.05,-22.5,-1.784070135388749,0.0017149566945503624,2.7857850920832985
baseline,K_T,valley_even,2.0,0.05,-21.666666666666664,-1.6538071176008708,0.0015760959154611602,2.655383213516332
baseline,K_T,valley_even,2.0,0.05,-20.83333333333333,-1.6031454357692527,0.0015264793147826612,2.604671915084036
baseline,K_T,valley_even,2.0,0.05,-20.0,-1.6053790186637316,0.0015403627372777657,2.60691938140101
baseline,K_T,valley_even,2.0,0.05,-19.166666666666664,-1.6567725422707422,0.001589530939691298,2.6583620732104336
baseline,K_T,valley_even,2.0,0.05,-18.33333333333333,-1.8010130397069537,0.0016756581251716948,2.802688697832126
baseline,K_T,valley_even,2.0,0.05,-17.5,-2.070873354179814,0.001836569580432643,3.0727099237602467
baseline,K_T,valley_even,2.0,0.05,-16.666666666666664,-2.123457069259803,0.002127257491202492,3.1255843267510053
baseline,K_T,valley_even,2.0,0.05,-15.833333333333329,-2.018191310671038,0.002612758196349829,3.0208040688673887
baseline,K_T,valley_even,2.0,0.05,-15.0,-2.062910603395902,0.0034058801964530648,3.0663164835923555
baseline,K_T,valley_even,2.0,0.05,-14.166666666666655,-2.149344777603976,0.004419579464434635,3.1537643570684106
baseline,K_T,valley_even,2.0,0.05,-13.333333333333329,-2.401003164377186,0.006234234762064443,3.4072373991392513
baseline,K_T,valley_even,2.0,0.05,-12.5,-2.4558735758658625,0.008320525630443302,3.4641941014963056
baseline,K_T,valley_even,2.0,0.05,-11.666666666666655,-2.0876233978454777,0.009739424956062549,3.09736282280154
baseline,K_T,valley_even,2.0,0.05,-10.833333333333329,-2.078610397864939,0.012379786707239661,3.090990184572179
baseline,K_T,valley_even,2.0,0.05,-10.0,-1.8703700241295276,0.011971040539803265,2.8823410646693315
baseline,K_T,valley_even,2.0,0.05,-9.166666666666655,-1.0917087344164702,0.0069752923525253085,2.0986840267689955
baseline,K_T,valley_even,2.0,0.05,-8.333333333333329,-0.6664743972702769,0.004712632607043428,1.6711870298773204
baseline,K_T,valley_even,2.0,0.05,-7.5,-0.7443771782537839,0.005409715597668686,1.7497868938514525
baseline,K_T,valley_even,2.0,0.05,-6.666666666666657,-0.9281529394705511,0.0075701041905749285,1.9357230436611264
baseline,K_T,valley_even,2.0,0.05,-5.833333333333329,-1.079635371800001,0.010990083586297609,2.0906254553862986
baseline,K_T,valley_even,2.0,0.05,-5.0,-1.2239777549735595,0.016477767079275906,2.2404555220528355
baseline,K_T,valley_even,2.0,0.05,-4.166666666666657,-1.345195162508802,0.025756954695194272,2.3709521172039962
baseline,K_T,valley_even,2.0,0.05,-3.3333333333333286,-1.4333950571464724,0.04262741335108618,2.4760224704975586
baseline,K_T,valley_even,2.0,0.05,-2.5,-1.4316714424802828,0.07615421740434428,2.5078256598846274
baseline,K_T,valley_even,2.0,0.05,-1.6666666666666572,-1.2652645231110102,0.15473685004895366,2.420001373159964
baseline,K_T,valley_even,2.0,0.05,-0.8333333333333286,-0.5240728180292449,0.3720328103825112,1.896105628411756
baseline,K_T,valley_even,2.0,0.05,0.0,1.9354401032559483,0.9354401032559482,0.0
baseline,K_T,valley_even,2.0,0.05,0.8333333333333428,-0.720277284170496,0.4719760129665533,2.192253297137049
baseline,K_T,valley_even,2.0,0.05,1.6666666666666714,-1.8470819477547815,0.2536142750076767,3.100696222762458
baseline,K_T,valley_even,2.0,0.05,2.5,-2.341759270049276,0.16696838295534117,3.5087276530046174
baseline,K_T,valley_even,2.0,0.05,3.333333333333343,-2.4254018006051523,0.1124966658282731,3.537898466433425
baseline,K_T,valley_even,2.0,0.05,4.166666666666671,-2.192918695847241,0.07508367824731864,3.26800237409456
baseline,K_T,valley_even,2.0,0.05,5.0,-1.6029096759075903,0.04437895280150123,2.6472886287090915
baseline,K_T,valley_even,2.0,0.05,5.833333333333343,-1.3012031468627767,0.027890566676165383,2.329093713538942
baseline,K_T,valley_even,2.0,0.05,6.666666666666671,-1.0885039077014496,0.01804711284844722,2.106551020549897
baseline,K_T,valley_even,2.0,0.05,7.5,-0.8868103070341047,0.011706677450522803,1.8985169844846268
baseline,K_T,valley_even,2.0,0.05,8.333333333333343,-0.6505599203005086,0.007410913953752982,1.6579708342542614
baseline,K_T,valley_even,2.0,0.05,9.166666666666671,-0.3350489729704516,0.004399486085466621,1.3394484590559181
baseline,K_T,valley_even,2.0,0.05,10.0,0.10314971093299898,0.00225723420655021,0.8991075232735514
baseline,K_T,valley_even,2.0,0.05,10.833333333333345,0.5373229117804508,0.0010090942190932076,0.46368618243864235
baseline,K_T,valley_even,2.0,0.05,11.666666666666671,0.7451693217434634,0.00052050770384955,0.25535118596038614
baseline,K_T,valley_even,2.0,0.05,12.5,0.8259953433956582,0.00032433402288187913,0.1743289906272237
baseline,K_T,valley_even,2.0,0.05,13.333333333333345,0.8660484648293554,0.00022348303045768115,0.1341750182011024
baseline,K_T,valley_even,2.0,0.05,14.166666666666671,0.8901926513425971,0.000163062082320148,0.10997041073972313
baseline,K_T,valley_even,2.0,0.05,15.0,0.9065745223142203,0.00012354832282237448,0.0935490260086021
baseline,K_T,valley_even,2.0,0.05,15.833333333333345,0.9185608861850632,9.62054832641696e-05,0.0815353192982013
baseline,K_T,valley_even,2.0,0.05,16.66666666666667,0.9277916480617548,7.651367816594257e-05,0.07228486561641101
baseline,K_T,valley_even,2.0,0.05,17.5,0.9351642988849936,6.189817066161401e-05,0.06489759928566805
baseline,K_T,valley_even,2.0,0.05,18.333333333333343,0.9412143097462952,5.0788930066401304e-05,0.05883647918377129
baseline,K_T,valley_even,2.0,0.05,19.16666666666667,0.9462830390926165,4.217874388446023e-05,0.05375913965126798
baseline,K_T,valley_even,2.0,0.05,20.0,0.9505997529524378,3.5395484595446476e-05,0.04943564253215755
baseline,total,valley_even,2.0,0.05,-80.0,0.9478931638899134,1.4418843609977518e-06,0.05210827799444744
baseline,total,valley_even,2.0,0.05,-79.16666666666667,0.9452679635340088,1.5653012036656382e-06,0.05473360176719475
baseline,total,valley_even,2.0,0.05,-78.33333333333333,0.9423925765875599,1.705074704645553e-06,0.057609128487144855
baseline,total,valley_even,2.0,0.05,-77.5,0.9392263039011771,1.864492659455227e-06,0.06077556059148215
baseline,total,valley_even,2.0,0.05,-76.66666666666667,0.9357177725861935,2.0478245036297497e-06,0.06428427523831018
baseline,total,valley_even,2.0,0.05,-75.83333333333333,0.9318006453101216,2.2607443827415465e-06,0.06820161543426112
baseline,total,valley_even,2.0,0.05,-75.0,0.927386826744828,2.5110083847280186e-06,0.07261568426355713
baseline,total,valley_even,2.0,0.05,-74.16666666666667,0.9223551505246752,2.809591962479765e-06,0.0776476590672871
baseline,total,valley_even,2.0,0.05,-73.33333333333333,0.916531358944844,3.172713924497256e-06,0.08347181376908029
baseline,total,valley_even,2.0,0.05,-72.5,0.9096499406122169,3.625701647975096e-06,0.09035368508943119
baseline,total,valley_even,2.0,0.05,-71.66666666666667,0.9012743337175132,4.211052102617155e-06,0.09872987733458952
baseline,total,valley_even,2.0,0.05,-70.83333333333333,0.8906091455876788,5.007250112562929e-06,0.10939586166243354
baseline,total,valley_even,2.0,0.05,-70.0,0.8759837241002854,6.179774005440914e-06,0.1240224556737201
baseline,total,valley_even,2.0,0.05,-69.16666666666667,0.8530958905425556,8.150712703216938e-06,0.14691226017014775
baseline,total,valley_even,2.0,0.05,-68.33333333333333,0.8071593535065046,1.233457216454561e-05,0.1928529810656599
baseline,total,valley_even,2.0,0.05,-67.5,0.6798830508118293,2.4169833485826007e-05,0.32014111902165665
baseline,total,valley_even,2.0,0.05,-66.66666666666667,0.43573926435074445,4.7541302199904855e-05,0.5643082769514555
baseline,total,valley_even,2.0,0.05,-65.83333333333333,0.20128828799647153,7.097332311072137e-05,0.7987826853266393
baseline,total,valley_even,2.0,0.05,-65.0,-0.005805991448405647,9.022208090516004e-05,1.005896213529311
baseline,total,valley_even,2.0,0.05,-64.16666666666667,-0.23313335403512447,0.00010455552550541118,1.2332379095606298
baseline,total,valley_even,2.0,0.05,-63.33333333333333,-0.5179122013614578,0.00011859661265069195,1.5180307979741086
baseline,total,valley_even,2.0,0.05,-62.5,-0.8577105568947675,0.00013398569494663473,1.857844542589714
baseline,total,valley_even,2.0,0.05,-61.66666666666666,-1.244856838233784,0.00015378305533947226,2.2450106212891234
baseline,total,valley_even,2.0,0.05,-60.83333333333333,-1.576270813927392,0.00017490412763850573,2.5764457180550306
baseline,total,valley_even,2.0,0.05,-60.0,-1.9492501017395136,0.0002055598702626174,2.949455661609776
baseline,total,valley_even,2.0,0.05,-59.16666666666666,-2.2612705478994872,0.00022995819885082564,3.2615005060983386
baseline,total,valley_even,2.0,0.05,-58.33333333333333,-2.617104651686443,0.00024308256310322005,3.6173477342495457
baseline,total,valley_even,2.0,0.05,-57.5,-3.022710674109137,0.00024444674211946885,4.022955120851257
baseline,total,valley_even,2.0,0.05,-56.66666666666666,-3.46815274264421,0.00023673495130201953,4.468389477595512
baseline,total,valley_even,2.0,0.05,-55.83333333333333,-3.891327394340919,0.00022240872771166627,4.891549803068631
baseline,total,valley_even,2.0,0.05,-55.0,-4.029524501865503,0.00021565673049554364,5.029740158596
baseline,total,valley_even,2.0,0.05,-54.16666666666666,-4.082827391293042,0.00022938880989208647,5.083056780102935
baseline,total,valley_even,2.0,0.05,-53.33333333333333,-4.146759102652208,0.0002575642719817526,5.1470166669241895
baseline,total,valley_even,2.0,0.05,-52.5,-4.230653225032818,0.0002931171976026484,5.230946342230421
baseline,total,valley_even,2.0,0.05,-51.66666666666666,-4.2024457040713505,0.0003237246714257364,5.202769428742777
baseline,total,valley_even,2.0,0.05,-50.83333333333333,-4.162662770973657,0.00035749002416519867,5.163020260997821
baseline,total,valley_even,2.0,0.05,-50.0,-4.10288323898288,0.00038782181597531845,5.103271060798855
baseline,total,valley_even,2.0,0.05,-49.16666666666666,-4.074214652563019,0.00042088311550531727,5.074635535678524
baseline,total,valley_even,2.0,0.05,-48.33333333333333,-4.10811840237943,0.000453335909905806,5.108571738289336
baseline,total,valley_even,2.0,0.05,-47.5,-4.030189611928774,0.00046566796789163187,5.030655279896665
baseline,total,valley_even,2.0,0.05,-46.66666666666666,-4.047024713083492,0.00047980698938703204,5.047504520072878
baseline,total,valley_even,2.0,0.05,-45.83333333333333,-4.011641103304896,0.00047101733886795036,5.012112120643764
baseline,total,valley_even,2.0,0.05,-45.0,-4.067957687818744,0.000459845043911837,5.068417532862656
baseline,total,valley_even,2.0,0.05,-44.16666666666666,-4.082785315868385,0.00043152188856339764,5.083216837756949
baseline,total,valley_even,2.0,0.05,-43.33333333333333,-4.094956551838125,0.00038847489089862227,5.0953450267290235
baseline,total,valley_even,2.0,0.05,-42.5,-4.089653157851183,0.0003515841975289998,5.090004742048711
baseline,total,valley_even,2.0,0.05,-41.66666666666666,-4.09694046371419,0.00028649973209086906,5.097226963446281
baseline,total,valley_even,2.0,0.05,-40.83333333333333,-4.104649137412122,0.0002536956864787886,5.104902833098602
baseline,total,valley_even,2.0,0.05,-40.0,-4.104314416819373,0.00019689671813830856,5.104511313537511
baseline,total,valley_even,2.0,0.05,-39.16666666666666,-4.114731822330126,0.00015407474937221877,5.114885897079499
baseline,total,valley_even,2.0,0.05,-38.33333333333333,-4.190579898529577,0.00012703780893584332,5.190706936338512
baseline,total,valley_even,2.0,0.05,-37.5,-4.2243604356314854,8.895835387243937e-05,5.224449393985359
baseline,total,valley_even,2.0,0.05,-36.66666666666666,-4.309638846381744,6.815396134450825e-05,5.3097070003430895
baseline,total,valley_even,2.0,0.05,-35.83333333333333,-4.417364592681265,5.25104502102828e-05,5.417417103131476
baseline,total,valley_even,2.0,0.05,-35.0,-4.435202200584026,3.532778451418105e-05,5.435237528368541
baseline,total,valley_even,2.0,0.05,-34.166666666666664,-4.49648462172168,3.031921716812679e-05,5.496514940938848
baseline,total,valley_even,2.0,0.05,-33.33333333333333,-4.591058114503706,2.7372543908587923e-05,5.591085487047616
baseline,total,valley_even,2.0,0.05,-32.5,-4.619049605041896,2.9901312353241102e-05,5.619079506354251
baseline,total,valley_even,2.0,0.05,-31.666666666666664,-4.64226067379385,4.0411308558644235e-05,5.642301085102409
baseline,total,valley_even,2.0,0.05,-30.83333333333333,-4.757312885609511,6.238617371026198e-05,5.757375271783221
baseline,total,valley_even,2.0,0.05,-30.0,-4.878004657919856,0.00010285274367434802,5.87810751066353
baseline,total,valley_even,2.0,0.05,-29.166666666666664,-4.948061985293716,0.0001685627697173523,5.9482305480634325
baseline,total,valley_even,2.0,0.05,-28.33333333333333,-4.989691322898279,0.0002758480119106964,5.989967170910189
baseline,total,valley_even,2.0,0.05,-27.5,-4.90826049310472,0.0004243219963136462,5.908684815101034
baseline,total,valley_even,2.0,0.05,-26.666666666666664,-4.8476789794375295,0.0006605771038086391,5.8483395565413385
baseline,total,valley_even,2.0,0.05,-25.83333333333333,-4.721216930079704,0.00091796531607067,5.722134895395775
baseline,total,valley_even,2.0,0.05,-25.0,-4.625590582221268,0.0012500669792049888,5.626840649200474
baseline,total,valley_even,2.0,0.05,-24.166666666666664,-4.319744798322023,0.0014460645567267879,5.3211908628787485
baseline,total,valley_even,2.0,0.05,-23.33333333333333,-4.1000551318115575,0.0015393662143145296,5.101594498025872
baseline,total,valley_even,2.0,0.05,-22.5,-4.023998509330496,0.001625267894845594,5.025623777225341
baseline,total,valley_even,2.0,0.05,-21.666666666666664,-4.024001977378397,0.0017113053286192566,5.025713282707017
baseline,total,valley_even,2.0,0.05,-20.83333333333333,-4.050635367616539,0.0017466684596727509,5.052382036076211
baseline,total,valley_even,2.0,0.05,-20.0,-4.102824446758288,0.0017302200106676883,5.104554666768957
baseline,total,valley_even,2.0,0.05,-19.166666666666664,-4.093564947740215,0.0017428595965549634,5.09530780733677
baseline,total,valley_even,2.0,0.05,-18.33333333333333,-4.028051130006885,0.0018193260601385346,5.029870456067023
baseline,total,valley_even,2.0,0.05,-17.5,-4.080302027872073,0.002046824261984094,5.082348852134058
baseline,total,valley_even,2.0,0.05,-16.666666666666664,-4.014189043397867,0.0024957287179315796,5.0166847721157986
