sample_id,psnr_fixed,psnr_method,psnr_gain,seed,dataset_name,dataset_version,condition_family,condition_level,training_regime,method,object_family,aberration_id,psnr_guided,better_than_fixed,condition
UCID:11,25.03524119682152,10.032480539908317,-15.0027606569132,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:12,19.84080521778881,9.79435293621484,-10.046452281573972,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:2,16.496497895257964,9.798164141387732,-6.69833375387023,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:3,21.987544982810185,10.33446531027556,-11.653079672534624,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:4,20.48712206297408,9.619601806804232,-10.867520256169849,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:5,21.394387815681817,9.474597976441745,-11.919789839240073,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:6,18.48238237400865,9.579031892931804,-8.903350481076851,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:7,21.686759670082168,9.97149176156682,-11.715267908515347,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:8,20.00264453021749,10.07915291895703,-9.92349161126046,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:9,19.646346444705813,9.655148021601237,-9.991198423104578,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:1,21.16845354645193,10.151260025244788,-11.017193521207144,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:10,19.969956413936576,9.695683448829708,-10.274272965106867,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:11,26.16662354131889,10.127633441572163,-16.038990099746727,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:12,21.954612472802797,10.181263480384729,-11.773348992418065,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:2,17.937274778630098,10.12719788264498,-7.810076895985118,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:3,23.153638255229225,10.49837871288782,-12.655259542341405,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:4,21.64991529715898,9.733987542268784,-11.915927754890197,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:5,22.410401453599352,9.541304543415585,-12.869096910183767,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:6,19.887149461247677,9.743397254280184,-10.143752206967491,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:7,22.09575128665767,9.988762654640672,-12.106988632016998,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:8,21.017711928110717,10.140085963845449,-10.877625964265263,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:9,21.29533040945006,9.93294290006,-11.36238750939006,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:1,20.308217913550312,10.06111050358496,-10.247107409965352,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:10,19.335822775432177,9.54799332377281,-9.787829451659368,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:11,25.666262348877588,10.03692370328514,-15.629338645592448,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:12,21.57635103138765,10.075366711567057,-11.500984319820596,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:2,17.12370057721492,10.082886563048575,-7.040814014166342,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:3,22.301178862042647,10.31683583382748,-11.984343028215168,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:4,20.973903233536397,9.693892776688726,-11.280010456847668,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:5,21.938420576184296,9.570393174357974,-12.36802740182632,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:6,19.360051094241555,9.752860313375908,-9.607190780865649,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:7,21.96517331718212,9.967586747676378,-11.99758656950574,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:8,20.35447154653419,10.217624128362957,-10.136847418171232,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
UCID:9,20.9203728335234,9.842220517406869,-11.078152316116531,1,UCID,1338 public citation subset,phase_mask_lateral_shift,2.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,phase_mask_lateral_shift:2.0
Kodak-PCD0992:kodim01,28.35325010066684,26.50641281407853,-1.8468372865883111,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim02,30.028665177876626,27.92820403111312,-2.100461146763504,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim03,24.506188306071984,24.35814491874075,-0.148043387331235,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim04,25.611043520524294,24.37234205286349,-1.2387014676608032,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim05,26.314550861598125,24.79258102180371,-1.5219698397944157,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim06,24.721270033628294,24.729452855400663,0.0081828217723725,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim07,26.94200480181802,26.172180019320137,-0.7698247824978814,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim08,22.69322637704045,23.07366851872456,0.3804421416841101,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim09,25.40964665031116,24.78717630442761,-0.6224703458835457,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim10,26.31613928380539,24.760197590819462,-1.555941692985925,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim11,27.37862996284144,26.32183748962693,-1.0567924732145109,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim12,21.912191799099187,24.892214340531588,2.980022541432401,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim01,26.934900059243503,25.630035904123385,-1.3048641551201214,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim02,29.3987282082206,27.85700842232182,-1.5417197858987812,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim03,24.16033987404285,24.549483544446865,0.3891436704040103,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim04,25.373212470444702,24.626112571879204,-0.7470998985655015,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim05,26.09054636374461,24.666605384424017,-1.423940979320598,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim06,23.48028148553775,24.933988204168024,1.4537067186302757,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim07,26.34343156601477,26.25656998670932,-0.0868615793054523,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim08,22.148675958428008,22.884215792324763,0.7355398338967554,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim09,24.41281589600751,23.88112519954384,-0.5316906964636701,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim10,25.817276004913914,24.503317768769023,-1.313958236144888,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim11,27.270420191617895,26.0538267411741,-1.2165934504437992,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim12,21.106677767809398,24.18995468545777,3.08327691764838,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim01,26.520660949049105,25.680675292587424,-0.8399856564616819,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim02,29.35973089481878,28.15769337958705,-1.2020375152317264,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim03,23.171026389107816,23.53120442750701,0.3601780383991944,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim04,24.80683985789966,24.584109847978823,-0.2227300099208378,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim05,25.85693625287881,24.345988986909525,-1.5109472659692855,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim06,23.46305390003625,24.54522656979828,1.0821726697620306,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim07,24.980726836743656,24.76109974765475,-0.219627089088906,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim08,20.95733526911593,21.82687041378476,0.8695351446688306,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim09,24.338755958104848,24.15845236151512,-0.1803035965897308,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim10,25.135306928598023,24.4296400439088,-0.7056668846892258,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim11,26.861781724820062,26.35469451977135,-0.5070872050487125,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim12,20.48193651852088,23.54325815173358,3.0613216332127,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim01,27.72758279886017,26.09529531364347,-1.6322874852166969,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim02,29.74668582101856,28.250951936181075,-1.495733884837481,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim03,24.53086867072067,24.640591994089863,0.1097233233691952,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim04,25.590663164594503,24.884675020767,-0.7059881438275006,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim05,26.019486908450613,23.96228761232026,-2.057199296130353,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim06,23.4110652506492,24.564505739675383,1.1534404890261882,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim07,26.65275261390315,26.572909651801623,-0.0798429621015266,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim08,22.380449436017383,22.91221614162789,0.531766705610508,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,clean_reference:0.0
Kodak-PCD0992:kodim09,24.561254743887776,24.083135580125937,-0.4781191637618391,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim10,25.94045526193274,24.66977845491131,-1.270676807021431,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
Kodak-PCD0992:kodim11,26.949121186283705,26.31950595259196,-0.6296152336917444,2,Kodak-PCD0992,unrestricted public release,clean_reference,0.0,robust_mask_mixed_train,robust_phase_only_stack,,,,False,clean_reference:0.0
