dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,seed_count,repeat_count_per_seed,sample_count_per_seed,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,gain_ci_low,gain_ci_high,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_method_psnr_lowres,mean_fixed_psnr_lowres,mean_guided_psnr_lowres,failure_threshold_gain_db,pass_state
UCID,1338 public citation subset,0.0,clean,0.0,0.0,0.02,3,1,72,1.6254651157339113,0.3338644633497675,1.291600652384144,1.9593295790836787,0.015437757248421743,0.007626035879978335,0.007811721368443408,0.023063793128400078,22.4763242761388,20.85085916040489,23.186917276648284,0.0,pass
UCID,1338 public citation subset,0.0,mild,0.25,0.5,0.0,3,4,288,-7.594903811601263,0.48960282373989167,-8.084506635341155,-7.105300987861371,9.235806684583595,0.8302889582754346,8.40551772630816,10.06609564285903,13.270378077052124,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.0,mild,0.25,0.5,0.005,3,4,288,-7.7273700018772855,0.587495749407488,-8.314865751284774,-7.139874252469798,9.368272874859617,0.9059930908675625,8.462279783992054,10.27426596572718,13.133796960537998,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.0,mild,0.25,0.5,0.01,3,4,288,-6.737377064691489,2.3833550516154816,-9.120732116306971,-4.3540220130760074,8.37827993767382,2.6178811233957457,5.760398814278075,10.996161061069566,14.120457629942193,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.0,mild,0.25,0.5,0.02,3,4,288,-8.444038546517396,0.47241603237601715,-8.916454578893413,-7.971622514141378,10.084941419499728,0.21741799374662543,9.867523425753102,10.302359413246354,12.406820613887495,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.0,moderate,0.5,1.0,0.0,3,4,288,-9.804542204893403,1.3532778794996259,-11.157820084393029,-8.451264325393778,11.445445077875734,1.0996565081099858,10.345788569765748,12.54510158598572,11.060739683759982,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.0,moderate,0.5,1.0,0.005,3,4,288,-9.918247571015387,0.7192147807149486,-10.637462351730335,-9.19903279030044,11.559150443997718,1.0479726006936283,10.51117784330409,12.607123044691345,10.942919391399895,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.0,moderate,0.5,1.0,0.01,3,4,288,-10.537545548143346,0.1205153304709842,-10.65806087861433,-10.41703021767236,12.17844842112568,0.3267218453225765,11.851726575803102,12.505170266448257,10.320289146490333,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.0,moderate,0.5,1.0,0.02,3,4,288,-9.918644757362996,1.3459868131229018,-11.264631570485898,-8.572657944240094,11.559547630345328,1.5090354113094664,10.050512219035863,13.068583041654794,10.932214403041897,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.0,severe,1.0,2.0,0.0,3,4,288,-11.429345136820388,0.43024731101203884,-11.859592447832426,-10.999097825808349,13.07024800980272,0.4037555556303642,12.666492454172356,13.474003565433083,9.435936751833,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.0,severe,1.0,2.0,0.005,3,4,288,-11.408773241890557,0.5605299295796274,-11.969303171470186,-10.84824331231093,13.04967611487289,0.259004334560123,12.790671780312767,13.308680449433012,9.452393720524725,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.0,severe,1.0,2.0,0.01,3,4,288,-11.683329919861379,0.32323349400293805,-12.006563413864317,-11.36009642585844,13.324232792843711,0.44958964733710516,12.874643145506607,13.773822440180815,9.174504774772302,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.0,severe,1.0,2.0,0.02,3,4,288,-11.70197501142495,0.46526015627088224,-12.167235167695832,-11.23671485515407,13.342877884407285,0.7801994698298954,12.56267841457739,14.12307735423718,9.14888414897994,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.0,3,4,288,-3.630260229214859,1.4410719578022158,-5.071332187017075,-2.189188271412643,5.2711631021971925,1.7790659986343071,3.4920971035628856,7.0502291008314995,17.235021659438527,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.005,3,4,288,-2.9879754006473678,1.1775844575624448,-4.165559858209813,-1.810390943084923,4.6288782736297,1.483153315019712,3.1457249586099874,6.112031588649412,17.873191561767914,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.01,3,4,288,-3.4280117988583,0.6759969812153209,-4.104008780073621,-2.752014817642979,5.068914671840633,1.0122897738940422,4.056624897946591,6.0812044457346754,17.429822895775377,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.05,clean,0.0,0.0,0.02,3,4,288,-3.2712070797312713,0.8289991367446186,-4.10020621647589,-2.442207942986653,4.912109952713604,1.1689433938192182,3.743166558894386,6.081053346532823,17.57965208067362,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.0,3,4,288,-7.765491159980706,1.3936447540331747,-9.15913591401388,-6.371846405947531,9.40639403296304,1.7172132548191237,7.689180778143918,11.123607287782164,13.09979072867268,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.05,mild,0.25,0.5,0.005,3,4,288,-8.198790140013104,0.5969023747674888,-8.795692514780592,-7.601887765245615,9.839693012995438,0.6776173365126661,9.162075676482772,10.517310349508104,12.662376822402178,20.861166962415282,23.173057446002673,0.0,fail
